StudentId,EnrollmentYear,Education,Major
2665,2019,Undergraduate,Electronic Information Engineering
2666,2019,Undergraduate,Electronic and Information Science and Technology
2667,2019,Undergraduate,IC Design and Integrated System
2668,2019,Undergraduate,Electronic Information Engineering
2669,2019,Undergraduate,IC Design and Integrated System
2670,2019,Undergraduate,Microelectronics Science and Engineering
2673,2019,Undergraduate,Electronic Information Engineering
2674,2019,Undergraduate,Microelectronics Science and Engineering
2675,2019,Undergraduate,Electronic and Information Science and Technology
2676,2019,Undergraduate,IC Design and Integrated System
2677,2019,Undergraduate,Electronic Information Engineering
2678,2019,Undergraduate,Electronic Information Engineering
2679,2019,Undergraduate,Electronic and Information Science and Technology
2680,2019,Undergraduate,Electronic Information Engineering
2681,2019,Undergraduate,IC Design and Integrated System
2682,2019,Undergraduate,Electronic and Information Science and Technology
2683,2019,Undergraduate,IC Design and Integrated System
2684,2019,Undergraduate,Electronic Information Engineering
2685,2019,Undergraduate,Microelectronics Science and Engineering
2696,2019,Undergraduate,Intelligence Science and Technology
2700,2019,Undergraduate,Intelligence Science and Technology
2702,2019,Undergraduate,Computer Science and Technology
2712,2019,Undergraduate,Intelligence Science and Technology
2719,2019,Undergraduate,Computer Science and Technology
2722,2019,Undergraduate,Computer Science and Technology
2723,2019,Undergraduate,Computer Science and Technology
2733,2019,Undergraduate,Computer Science and Technology
2734,2019,Undergraduate,Intelligence Science and Technology
2743,2019,Undergraduate,Intelligence Science and Technology
2744,2019,Undergraduate,Computer Science and Technology
2745,2019,Undergraduate,Intelligence Science and Technology
2751,2019,Undergraduate,Computer Science and Technology
2753,2019,Undergraduate,Computer Science and Technology
2754,2019,Undergraduate,Computer Science and Technology
2755,2019,Undergraduate,Computer Science and Technology
2759,2019,Undergraduate,Computer Science and Technology
2768,2019,Undergraduate,Intelligence Science and Technology
2769,2019,Undergraduate,Intelligence Science and Technology
2771,2019,Undergraduate,Intelligence Science and Technology
2772,2019,Undergraduate,Computer Science and Technology
2829,2019,Undergraduate,Software Engineering
2869,2019,Undergraduate,Intelligence Science and Technology
2871,2019,Undergraduate,Psychology
2873,2019,Undergraduate,Economics (National Development)
2879,2019,Undergraduate,Psychology
2882,2019,Undergraduate,Psychology
2884,2019,Undergraduate,Psychology
2887,2019,Undergraduate,Psychology
2890,2019,Undergraduate,Psychology
2951,2019,Undergraduate,Chemistry
2953,2019,Undergraduate,Philosophy
2955,2019,Undergraduate,Economics (National Development)
2967,2019,Undergraduate,Economics (National Development)
3475,2019,Undergraduate,Information Management and Information Systems
3478,2019,Undergraduate,Information Management and Information Systems
3483,2019,Undergraduate,Economics
3485,2019,Undergraduate,Business Administration
3486,2019,Undergraduate,Electronic and Information Science and Technology
3488,2019,Undergraduate,Information Management and Information Systems
3489,2019,Undergraduate,Information Management and Information Systems
3491,2019,Undergraduate,Business Administration
3493,2019,Undergraduate,Information Management and Information Systems
3494,2019,Undergraduate,Information Management and Information Systems
3495,2019,Undergraduate,Electronic Information Engineering
3560,2019,Undergraduate,"Philosophy, Politics and Economics"
3566,2019,Undergraduate,Data Science and Big Data Technology
3570,2019,Undergraduate,Data Science and Big Data Technology
3581,2019,Undergraduate,Data Science and Big Data Technology
3596,2019,Undergraduate,Data Science and Big Data Technology
3613,2019,Undergraduate,Yuanpei Program
3617,2019,Undergraduate,Yuanpei Program
3622,2019,Undergraduate,Public Finance
3633,2019,Undergraduate,Data Science and Big Data Technology
3634,2019,Undergraduate,Yuanpei Program
3636,2019,Undergraduate,Data Science and Big Data Technology
3642,2019,Undergraduate,Yuanpei Program
3654,2019,Undergraduate,Psychology
3658,2019,Undergraduate,Data Science and Big Data Technology
3661,2019,Undergraduate,Data Science and Big Data Technology
3671,2019,Undergraduate,Yuanpei Program
3691,2019,Undergraduate,Yuanpei Program
3695,2019,Undergraduate,Data Science and Big Data Technology
3698,2019,Undergraduate,Data Science and Big Data Technology
3718,2019,Undergraduate,Japanese Language and Literature
3766,2019,Undergraduate,Physics
3882,2019,Undergraduate,Computer Science and Technology
3883,2019,Undergraduate,Intelligence Science and Technology
3884,2019,Undergraduate,Intelligence Science and Technology
3885,2019,Undergraduate,Computer Science and Technology
3886,2019,Undergraduate,Intelligence Science and Technology
3887,2019,Undergraduate,Computer Science and Technology
3888,2019,Undergraduate,Computer Science and Technology
3889,2019,Undergraduate,Intelligence Science and Technology
3890,2019,Undergraduate,Computer Science and Technology
3891,2019,Undergraduate,Computer Science and Technology
3894,2019,Undergraduate,Biomedical Engineering
3897,2019,Undergraduate,Materials Science and Engineering
56,2015,Undergraduate,Physics
945,2018,Undergraduate,Physics
1587,2018,Undergraduate,Physics
1691,2018,Undergraduate,Physics
2079,2019,Undergraduate,Physics
2081,2019,Undergraduate,Physics
2084,2019,Undergraduate,Physics
2085,2019,Undergraduate,Physics
2088,2019,Undergraduate,Physics
2090,2019,Undergraduate,Physics
2094,2019,Undergraduate,Physics
2096,2019,Undergraduate,Physics
2097,2019,Undergraduate,Physics
2101,2019,Undergraduate,Atmospheric Sciences
2102,2019,Undergraduate,Physics
2106,2019,Undergraduate,Physics
2108,2019,Undergraduate,Physics
2109,2019,Undergraduate,Physics
2113,2019,Undergraduate,Physics
2115,2019,Undergraduate,Physics
2118,2019,Undergraduate,Atmospheric Sciences
2123,2019,Undergraduate,Physics
2124,2019,Undergraduate,Physics
2125,2019,Undergraduate,Physics
2129,2019,Undergraduate,Physics
2134,2019,Undergraduate,Physics
2136,2019,Undergraduate,Physics
2138,2019,Undergraduate,Physics
2141,2019,Undergraduate,Physics
2143,2019,Undergraduate,Physics
2146,2019,Undergraduate,Physics
2147,2019,Undergraduate,Physics
2156,2019,Undergraduate,Physics
2157,2019,Undergraduate,Physics
2158,2019,Undergraduate,Physics
2160,2019,Undergraduate,Physics
2161,2019,Undergraduate,Physics
2162,2019,Undergraduate,Physics
2164,2019,Undergraduate,Physics
2165,2019,Undergraduate,Physics
2166,2019,Undergraduate,Physics
2167,2019,Undergraduate,Nuclear Physics
2168,2019,Undergraduate,Physics
2169,2019,Undergraduate,Physics
2171,2019,Undergraduate,Physics
2172,2019,Undergraduate,Physics
2174,2019,Undergraduate,Physics
2175,2019,Undergraduate,Physics
2178,2019,Undergraduate,Physics
2179,2019,Undergraduate,Physics
2181,2019,Undergraduate,Physics
2182,2019,Undergraduate,Physics
2183,2019,Undergraduate,Physics
2184,2019,Undergraduate,Physics
2188,2019,Undergraduate,Physics
2189,2019,Undergraduate,Geographical Information Science
2190,2019,Undergraduate,Physics
2192,2019,Undergraduate,Physics
2193,2019,Undergraduate,Physics
2194,2019,Undergraduate,Physics
2195,2019,Undergraduate,Physics
2197,2019,Undergraduate,Physics
2199,2019,Undergraduate,Physics
2200,2019,Undergraduate,Physics
2201,2019,Undergraduate,Physics
2204,2019,Undergraduate,Physics
2209,2019,Undergraduate,Physics
2210,2019,Undergraduate,Physics
2212,2019,Undergraduate,Physics
2213,2019,Undergraduate,Physics
2215,2019,Undergraduate,Physics
2216,2019,Undergraduate,Physics
2221,2019,Undergraduate,Astronomy
2222,2019,Undergraduate,Astronomy
2223,2019,Undergraduate,Physics
2224,2019,Undergraduate,Astronomy
2225,2019,Undergraduate,Astronomy
2231,2019,Undergraduate,Astronomy
2232,2019,Undergraduate,Physics
2240,2019,Undergraduate,Astronomy
2241,2019,Undergraduate,Astronomy
2244,2019,Undergraduate,Physics
2246,2019,Undergraduate,Astronomy
2247,2019,Undergraduate,Astronomy
2251,2019,Undergraduate,Computer Science and Technology
2254,2019,Undergraduate,Astronomy
3618,2019,Undergraduate,Integrated Science
3627,2019,Undergraduate,Integrated Science
3637,2019,Undergraduate,Integrated Science
3641,2019,Undergraduate,Integrated Science
3647,2019,Undergraduate,Physics
3649,2019,Undergraduate,Yuanpei Program
3659,2019,Undergraduate,Physics
3666,2019,Undergraduate,Physics
3674,2019,Undergraduate,Integrated Science
3676,2019,Undergraduate,Integrated Science
3697,2019,Undergraduate,Yuanpei Program
3729,2019,Undergraduate,Physics
3733,2019,Undergraduate,Physics
3922,2019,,
54,2015,Undergraduate,Physics
929,2018,Undergraduate,Atmospheric Sciences
930,2018,Undergraduate,Physics
2036,2019,Undergraduate,Physics
2082,2019,Undergraduate,Physics
2086,2019,Undergraduate,Physics
2091,2019,Undergraduate,Physics
2092,2019,Undergraduate,Physics
2095,2019,Undergraduate,Physics
2098,2019,Undergraduate,Physics
2099,2019,Undergraduate,Physics
2100,2019,Undergraduate,Physics
2103,2019,Undergraduate,Physics
2104,2019,Undergraduate,Atmospheric Sciences
2105,2019,Undergraduate,Physics
2107,2019,Undergraduate,Physics
2110,2019,Undergraduate,Physics
2111,2019,Undergraduate,Physics
2112,2019,Undergraduate,Physics
2114,2019,Undergraduate,Physics
2116,2019,Undergraduate,Physics
2117,2019,Undergraduate,Physics
2119,2019,Undergraduate,Physics
2120,2019,Undergraduate,Physics
2121,2019,Undergraduate,Physics
2122,2019,Undergraduate,Physics
2126,2019,Undergraduate,Physics
2127,2019,Undergraduate,Physics
2128,2019,Undergraduate,Physics
2130,2019,Undergraduate,Physics
2132,2019,Undergraduate,Physics
2133,2019,Undergraduate,Physics
2135,2019,Undergraduate,Physics
2137,2019,Undergraduate,Physics
2139,2019,Undergraduate,Physics
2140,2019,Undergraduate,Physics
2142,2019,Undergraduate,Physics
2144,2019,Undergraduate,Physics
2145,2019,Undergraduate,Physics
2148,2019,Undergraduate,Physics
2149,2019,Undergraduate,Physics
2151,2019,Undergraduate,Atmospheric Sciences
2152,2019,Undergraduate,Physics
2153,2019,Undergraduate,Astronomy
2154,2019,Undergraduate,Physics
2155,2019,Undergraduate,Physics
2159,2019,Undergraduate,Physics
2163,2019,Undergraduate,Physics
2170,2019,Undergraduate,Atmospheric Sciences
2173,2019,Undergraduate,Physics
2176,2019,Undergraduate,Physics
2177,2019,Undergraduate,Physics
2180,2019,Undergraduate,Physics
2186,2019,Undergraduate,Atmospheric Sciences
2187,2019,Undergraduate,Physics
2191,2019,Undergraduate,Physics
2196,2019,Undergraduate,Physics
2198,2019,Undergraduate,Physics
2202,2019,Undergraduate,Physics
2203,2019,Undergraduate,Physics
2205,2019,Undergraduate,Physics
2206,2019,Undergraduate,Physics
2207,2019,Undergraduate,Physics
2208,2019,Undergraduate,Physics
2211,2019,Undergraduate,Physics
2214,2019,Undergraduate,Physics
2217,2019,Undergraduate,Physics
2220,2019,Undergraduate,Astronomy
2227,2019,Undergraduate,Physics
2228,2019,Undergraduate,Astronomy
2229,2019,Undergraduate,Astronomy
2230,2019,Undergraduate,Astronomy
2233,2019,Undergraduate,Astronomy
2234,2019,Undergraduate,Astronomy
2235,2019,Undergraduate,Astronomy
2236,2019,Undergraduate,Astronomy
2237,2019,Undergraduate,Physics
2238,2019,Undergraduate,Physics
2239,2019,Undergraduate,Astronomy
2245,2019,Undergraduate,Astronomy
2248,2019,Undergraduate,Astronomy
2249,2019,Undergraduate,Astronomy
2250,2019,Undergraduate,Astronomy
2252,2019,Undergraduate,Astronomy
2253,2019,Undergraduate,Astronomy
2500,2019,Undergraduate,Physics
2548,2019,Undergraduate,Physics
2575,2019,Undergraduate,Physics
2796,2019,Undergraduate,Physics
3528,2019,Undergraduate,Physics
3599,2019,Undergraduate,Physics
3601,2019,Undergraduate,Integrated Science
3675,2019,Undergraduate,Yuanpei Program
3728,2019,Undergraduate,Physics
3730,2019,Undergraduate,Physics
3731,2019,Undergraduate,Physics
3732,2019,Undergraduate,Physics
3734,2019,Undergraduate,Physics
4532,2019,Undergraduate,
7,2014,Undergraduate,Marketing
13,2014,Undergraduate,Finance
39,2015,Undergraduate,Finance
40,2015,Undergraduate,Finance
41,2015,Undergraduate,Accounting
42,2015,Undergraduate,Accounting
43,2015,Undergraduate,Finance
44,2015,Undergraduate,Marketing
62,2015,Undergraduate,Marketing
145,2016,Undergraduate,Environmental Sciences
207,2016,Undergraduate,Finance
208,2016,Undergraduate,Marketing
214,2016,Undergraduate,Finance
217,2016,Undergraduate,Finance
363,2016,Undergraduate,Finance
634,2017,Undergraduate,Accounting
636,2017,Undergraduate,Accounting
643,2017,Undergraduate,Finance
646,2017,Undergraduate,Marketing
647,2017,Undergraduate,Finance
717,2017,Undergraduate,Mathematics and Applied Mathematics
728,2017,Undergraduate,Finance
36,2015,Undergraduate,Public Administration
61,2015,Undergraduate,Marketing
64,2015,Undergraduate,Intelligence Science and Technology
209,2016,Undergraduate,Finance
211,2016,Undergraduate,Finance
216,2016,Undergraduate,Finance
218,2016,Undergraduate,Accounting
255,2016,Undergraduate,Marketing
635,2017,Undergraduate,Finance
637,2017,Undergraduate,Finance
638,2017,Undergraduate,Finance
640,2017,Undergraduate,Finance
645,2017,Undergraduate,Finance
1463,2018,Undergraduate,Marketing
1464,2018,Undergraduate,Accounting
1469,2018,Undergraduate,Marketing
1474,2018,Undergraduate,Marketing
